name,price,brand,codigo de barra
 GUANTE NITRILO ELIT CAJA 100 U. NEGRO EXTRA GRANDE ,596,ELIT,
 GUANTE NITRILO ELIT CAJA 100 U. AZUL GRANDE ,596,ELIT,
 GUANTE NITRILO ELIT CAJA 100 U. AZUL EXTRA GRANDE ,596,ELIT,
 GUANTE NITRILO DEXAL NEGRO MEDIANO x 100 u. ,596,DEXAL,
 GUANTE NITRILO DEXAL NEGRO GRANDE x 100 u. ,596,DEXAL,
 GUANTE NITRILO DEXAL AZUL MEDIANO x 100 u. ,596,DEXAL,
 GUANTE NITRILO DEXAL AZUL CHICO x 100 u. ,596,DEXAL,
 MAS CEPILLO DE CARTERA  289 ,595.57,MAS,
" CREMA DE ORDEÑE ""3010"" ORIGINAL x 380 grs ",594,3010,
 MAS SUZIE VINCHA ELASTICA DEPORTIVA  365 ,593.46,MAS,
 ESTETOSCOPIO SIMPLE IMPORTADO FUREY ,585.31,Sin Marca,
 ESTETOSCOPIO SIMPLE CORONET BK3001 ,585.31,CORONET,
 TERMOMETRO DIGITAL EXATHERM DTK11B ,582,EXATHERM,
 PEINE FUREY N: 11 (TOILETTE) ,579.76,FUREY,
 EQUIPO COPROPARASITOLOGICO FUREY PEDIATRICO ,573.21,FUREY,
 JESSAMY CEPILLO CABELLO NEUMATICO PALETA ROJO ,570,JESSAMY,
 JESSAMY CEPILLO CABELLO NEUMATICO OVAL VIOLETA ,570,JESSAMY,
 JESSAMY CEPILLO CABELLO NEUMATICO OVAL RECTO AZUL ,570,JESSAMY,
 JESSAMY CEPILLO CABELLO NEUMATICO ARAÑA VERDE ,570,JESSAMY,
 CHAPOTEANDO COLONIA x 120cc CON VAPORIZADOR ,570,CHAPOTEANDO,
 DISNEY VALIJITA NAILS BEAUTY SET BIA 42165 ,566.08,DISNEY,
 TERMOMETRO DIGITAL CLINICO HANGZHOU DT11A ,565,,
 IYOSEI CERA CAPILAR TUTTI FRUTTI x 50 gr. ,555.1,IYOSEI,
 IYOSEI CERA CAPILAR SHINE & GLOSS x 50 gr. ,555.1,IYOSEI,
 IYOSEI CERA CAPILAR HYDRO BALANCE CLASICA x 50 gr. ,555.1,IYOSEI,
 IYOSEI CERA CAPILAR GUARANA x 50 gr. ,555.1,IYOSEI,
 IYOSEI CERA CAPILAR ANTI FRIZZ LACIOS x 50 gr. ,555.1,IYOSEI,
 REPARADOR DE PUNTAS ARGAN OIL ELEVACION x 30 cc ,547,ELEVACION,
 JACTANS MAQUILLAJE CORPORAL Y FACIAL TURQUESA 738/007 ,545.83,JACTANS,
 CALENTADOR FUREY PARA NEBULIZADOR ULTRASONICO MICRON ,544,FUREY,
 PINZA PARA DEPILAR NEGRA ANSELL 777 x 12 u. (1034) ,536,ANSELL 777,
 SOLUCION TIMEROSAL DROGAL GOTERO x  60 cc ,533,DROGAL,
 PEINE FUREY  N: 12 (AFRO C/MANGO) ,529.98,FUREY,
 PEINE FUREY  N: 10 (TOILETTE) ,529.98,FUREY,
 ALGABO BABY ACEITE PARA BEBE x 200 ml ,518.84,ALGABO,
 GUANTE LATEX TRUX MEDIANO x 100 u. ,516,TRUX,
 GUANTE LATEX FUREY CHICO   x 100 u ,516,FUREY,
 GUANTE LATEX ELIT MEDIANO x 100 u. ,516,ELIT,
 GUANTE LATEX ELIT CHICO x 100 u. ,516,ELIT,
 GUANTE LATEX DEXAL MEDIANO x 100 u. ,516,DEXAL,
 GUANTE LATEX DEXAL CHICO  x 100 u. ,516,DEXAL,
 GUANTE LATEX BREMEN GRANDE x 100 u. ,516,BREMEN,
 GUANTE LATEX BREMEN CHICO x 100 u. ,516,BREMEN,
 GUANTE LATEX AS MEDIANO x 100 u. ,516,AS,
 GUANTE LATEX AS GRANDE  x 100 u. ,516,AS,
 ESPEJO CON AUMENTO 10x ,512,MAGNIFYING,
 ESME GEL EXFOLIANTE SUAVE POMO X 130 G ,512,BARROCUTINA,
 SONDA FOLEY 2 VIAS DE SILICONA KAUTION N°16 BALON 5 ,510,K-KAUTION,
 ALGABO REPELENTE VAIS EXTRA DURACION SPRAY x 200 ml. ,507.56,VAIS,
 DERMOGREEN CREMA DEPILATORIA CORPORAL PIEL SENSIBLE x120gr ,506.14,,
 REPUESTO NEBULIZADOR PISTON AMPOLLA NEBULIZAR ,500,REPUESTO SERVICE,
 MAS SUZIE COLITA DE TELA  331 ,491.32,MAS,
 CHAPOTEANDO SHAMPOO BEBE x 220 cc ,490,CHAPOTEANDO,
 JACTANS MASCARA DE PESTAÑAS MADONNA EYES A PRUEBA DE AGUA 634/003 ,484.27,JACTANS,
 JACTANS MAQUILLAJE CORPORAL FLUO VERDE 749/001 ,477.43,JACTANS,
 JACTANS MAQUILLAJE CORPORAL FLUO NARANJA 749/003 ,477.43,JACTANS,
 JACTANS MAQUILLAJE CORPORAL FLUO AMARILLO 749/002 ,477.43,JACTANS,
 VASELINA MEDICINAL SANADROG x 250 ml ,476,SANADROG,
 GEL REFRESCANTE CON TILO LOANDA x 250gr.ROJO ,471.78,LOANDA,
 CERA DEPILATORIA FUREY EN LATA ROSA x200gr ,470,FUREY,
 ALFA AMPOLLA OLEO DE LINO x 10 cc ,467.19,ALFA 3,
 ALFA AMPOLLA KERATIN THERAPY x 10 cc ,467.19,ALFA 3,
 ALFA AMPOLLA CONTROL BRILLO x 10 cc ,467.19,ALFA 3,
 ALFA AMPOLLA BTX EFFECT + VOLUMEN x 10 cc ,467.19,ALFA 3,
 PINZA PARA DEPILAR PLATEADA ANSELL 777 x 12 u. (1035) ,466,ANSELL 777,
 ALGABO SERUM REPARADOR DE PUNTAS x 60 ml ,458.21,ALGABO,
 CEPILLO DENTAL JABALI NIÑO 407 x12 ,450,JABALI,
 CEPILLO DENTAL JABALI ADULTO 604 x12 ,450,JABALI,
 O2+ ESPONJA MAQUILLAJE BEAUTY BLENDER FUCSIA(4025) ,449.74,O2+,
 VENDA ELASTICA DEPORTIVA SUAVE FUREY x  10 cm ,444,FUREY,
 BOMBACHA GERIATRICA PLASTICA TALLE 1 ,443.82,FUREY,
 IYOSEI ARGAN SHOCK x 125 ml. ,439.76,IYOSEI,
 CEPILLO CABELLO FUREY DELFIN CHICO J 142 ,439.6,FUREY,
 ALGABO AGUA MICELAR x 200ml ,435.66,ALGABO,
 AGUJA BREMEN 50x8  21G x 2 CAJA x 100 u. ,435,BREMEN,
 DERMOGREEN CERA DEPILATORIA CON MIEL Y CAMOMILLA MICROONDAS x 150gr ,430.86,,
 DERMOGREEN CREMA DEPILATORIA FACIAL TODO TIPO DE PIEL x 65gr ,425.74,,
 DISNEY BOMBA DE BAÑO INFANTIL LOL 42158 ,409.03,DISNEY,
 OTOWIL MASCARA FACIAL ESPINILLAS TELA x 20 gr.- APTO VEGANOS ,396.41,OTOWIL,
 PROTECTOR LABIAL SANACUTIS CON PANTALLA SOLAR x Un ,395.62,SANACUTIS,
" AGUJA BREMEN 40x12  18G x 1,2 CAJA x100u. ",388,BREMEN,
 LIMONADA ROGE DROGAL x 60g ,387,DROGAL,
 ALCOHOL IODADO FUREY x 100 cc. ,384.22,FUREY,
 O2+ SACA CALLOS CON PIEDRA Y CEPILLO (0027) ,378.65,O2+,
 ALGABO SPIDERMAN COLONIA x 100ml ,375.7,ALGABO,
 ALFA AMPOLLA TINE MEJOR x 5 cc ,371,ALFA 3,
 PROTECTORES DIARIOS DONCELLA maxi pack x 60 u ,367.28,DONCELLA,
 PEINE FUREY N: 6 (CABALLERO) ,364,FUREY,
 CEPILLO DENTAL IBC5015 INFANTIL BIODEGRADABLE (0412) ,358.19,IBC,
 ESME REPELENTE DE INSECTOS X 200 ML (SPRAY)  ACCION PROLONGADA  25% DEET ,353,FUSH!,
 VENDA ELASTICA DEPORTIVA SUAVE FUREY x   7 cm ,352,FUREY,
 ALGABO DESODORANTE ANTITRANSPIRANTE PARA PIES AEROSOL x 153 ml ,349.65,ALGABO,
 O2+ ARQUEADOR DE PESTAÑAS FUCSIA (0034) ,349.5,O2+,
 MAS ESCOFINA ECONOMICA  265 ,346.86,MAS,
 LIMA PLASTICA NEGRA SUPER LIBERA x12 ,340,LIBERA,
 BOLSA COLECTOR DE ORINA GREYTON K107 AMBULATORIA ,337.41,GREYTON,
 ALGABO REPELENTE VAIS SPRAY x 200 ml. ,334.14,VAIS,
 ALGABO TOALLITAS HUMEDAS WIPES FLOW PACK x 48 u. ,324.28,ALGABO,
 MAS KDENT CEPILLO STEPS1 0 A 2 AÑOS  806 ,318.87,MAS,
" SHAMPOO CONTROL PIOJOS GALAPAGOS x 265 ml, ",315.41,GALAPAGOS,
 CREMA ENJUAGUE PIOJOS GALAPAGOS x 265 ml. ,315.41,GALAPAGOS,
 REPUESTO TENSIOMETRO ANEROIDE BOLSO CON CIERRE ,314.84,REPUESTO SERVICE,
 LINIMENTO OLEO CALCAREO TABLADA x 250 cc ,312.52,TABLADA,
 VIVANT CREMA ROSA PIEL SECA  VITAMINA A x 250 gr. ,310.45,VIVANT,
 AGUJA BREMEN 40x8  21G x 1 1/2 CAJAx100u. ,309,BREMEN,
" AGUJA BREMEN 25x0,8mm  21G x 1 CAJAx100u ",309,BREMEN,
 AGUJA BREMEN 16x5  25G x 5/8 CAJAx100u ,309,BREMEN,
 DISNEY CAJITA PERSONAJE SORPRESA TSUM TSUM 41236 ,308,DISNEY,
 VENDA ELASTICA DEPORTIVA SUAVE FUREY x   5 cm ,304,FUREY,
 OTOWIL HOMBRE CREMA PARA PEINAR POMO x 150 gr ,292.92,OTOWIL,
 OG CEPILLO NEUMATICO DELFIN CHICO ,284.51,OGIB,
 JESSAMY ESPONJA DE BAÑO POM POM EXFOLIANTE RED PLASTICA E2000 ,281.03,JESSAMY,
 ALGABO REPELENTE VAIS EXTRA DURACION CREMA x 200 gr. ,280.57,VAIS,
 VASELINA MEDICINAL SANADROG x 125 ml ,263,SANADROG,
 GEL EFECTO HUMEDO FUREY x 250 gr ROJO ,260,FUREY,
 GEL EFECTO HUMEDO FUREY x 250 gr INCOLORO ,260,FUREY,
 ESME REPELENTE DE INSECTOS X 200 ML.(SPRAY) ,249,FUSH!,
 ALCOHOL BORICADO TABLADA  x 100 cc ,247.35,TABLADA,
 ALGABO CONTROL TOALLITAS DESMAQUILLANTES x 25 unid. ,246.73,ALGABO,
 VASELINA SOLIDA FUREY POTE x  60 grs ,246,FUREY,
 JACTANS CUTE TOUCH ESPONJA DE MAQUILLAJE 651 ,246,JACTANS,
 PLANTILLAS SIN ARCO FUREY No 43 ,243,FUREY,
 PLANTILLAS SIN ARCO FUREY No 39 ,243,FUREY,
 ALGABO JABON LIQUIDO FLORAL RAIN x 300 ml ,236.86,ALGABO,
 ESME SHAMPOO FAMILIAR CERAMIDAS X 950 ML ,219,LIFE + QUALITY,
 PEINE FUREY N: 2 (BOLSILLO) ,217.72,FUREY,
 PEINE FUREY N: 1 (BOLSILLO) ,217.72,FUREY,
 ANILINA YACOLOR FRIO/CALOR x 30 grs BEIGE ,217,YA COLOR,
 VENDA CAMBRIC FUREY (Mod 1) 20 cm.x UNIDAD ,214,FUREY,
 XULU LAPIZ LABIAL C 58  ART. K251 ,212,XULU,
 HIPOALERGIC AG+ APOSITO ANTI BACTERIAL HIPOALERGIC x 20 unid. ,207.98,HIPOALERGIC,
 ESME CREMA DENTAL DESENSIBILIZANTE Y ANTISÉPTICA C / FLÚOR X 85 G ,204,ESMEDENT,
 ESME ENJUAGUE BUCAL ANTIPLACA MENTOL X 250 ML SIN ALCOHOL ,199,FRESH DENT,
 ESME ENJUAGUE BUCAL ANTIPLACA MENTA X 250 ML SIN ALCOHOL ,199,FRESH DENT,
 MARY BOSQUES AMPOLLA ABLANDADORA DE CANAS x 10 ml. ,198.01,MARY BOSQUES,
 PLANTILLAS SIN ARCO FUREY No 22 ,197,FUREY,
 PLANTILLAS SIN ARCO FUREY No 21 ,197,FUREY,
 DERMOGREEN QUITAESMALTE HUMECTANTE CON ALOE VERA x 120 ml ,194.07,,
 DERMOGREEN QUITAESMALTE FORTALECEDOR CON VITAMINA E x 120 ml ,194.07,,
 MAS GOMITAS FINITAS x 10  153 ,182.87,MAS,
 ESME CREMA DENTAL  2 FLUOR X 140 G ,181,FRESH DENT,
 PROTECTORES DIARIOS TANGA DONCELLA x 20 u ,179.85,DONCELLA,
 CEPILLO DENTAL IBC5014 INFANTIL LUMINISCENTE (0481) ,168.2,IBC,
 CREMA OXIG TABLADA 20 v 100 cc.HIERBA ,163.4,TABLADA,
 VENDA CAMBRIC FUREY (Mod 1) 15 cm.x UNIDAD ,161,FUREY,
 O2+ PINZA DE DEPILAR INDIVIDUAL (8030) ,157.7,O2+,
 GUANTE EXFOLIANTE LISO ,148,OGIB,
 ESME CREMA DENTAL BLANQUEADORA X 100 G ,141,ESMEDENT,
 DERMOGREEN QUITAESMALTE SUAVIZANTE CON ACEITE DE ARGAN x 60 ml ,126.89,,
 DERMOGREEN QUITAESMALTE HUMECTANTE CON ALOE VERA x 60 ml ,126.89,,
 ESME CREMA DENTAL KID´S CON FLÚOR X 90 G ,124,FRESH DENT,
 OTOWIL ACEITE DE COCO CON QUINOA x 10 cc ,116.59,OTOWIL,
 ESME CREMA DENTAL  2 FLUOR X 70 G ,116,FRESH DENT,
 MARY BOSQUES LIFTING 1 + 2  ( x 10 gr. c/u ) ,110.76,MARY BOSQUES,
 BOLSA COLECTORA DE ORINA NOVA MED CAMA ,109,NOVA MED,
 BOLSA COLEC.ORINA WEBEST x 2000 ml. USO UNICO ,109,WEBEST,
 BOLSA COLECTOR DE ORINA BREMEN CAMA CON DESAGOTE ,102.84,BREMEN,
 XULU ESMALTE UÑAS C 55 (LILA) ,102,XULU,
 O2+ COLITAS PARA PELO GRUESAS CON BRILLO x 6u. (3905) ,100.81,O2+,
 FLOSSERS 2 LIFE x 25 unid. ,99,2 LIFE,
 DERMOGREEN BANDA DEPILATORIA DE TELA NO TEJIDA x 8 u. ,96.46,,
 VASO CON TAPA CELESTE ,95.18,Sin Marca,
 JACTANS ESMALTE LACA GEL/TOP COAT 672 ,94.16,JACTANS,
 PARCHE FUREY OJO DE GALLO x 9 GOMA ,90,FUREY,
 PARCHE FUREY OJO DE GALLO x 9 FIELTRO ,90,FUREY,
 PARCHE FUREY JUANETES x 6 GOMA ,90,FUREY,
 PARCHE FUREY JUANETES x 6 FIELTRO ,90,FUREY,
 PARCHE FUREY CALLOS x 9 FIELTRO ,90,FUREY,
 PARCHE FUREY CALLO PLANTAR x 4 GOMA ,90,FUREY,
 PARCHE FUREY CALLO PLANTAR x 4 FIELTRO ,90,FUREY,
 CHAPOTEANDO TIJERA CORTA UÑA BEBE BLANCA ,89,CHAPOTEANDO,
 CHAPOTEANDO TIJERA CORTA UÑA BEBE AMARILLO ,89,CHAPOTEANDO,
 ALGABO REPELENTE VAIS EXTRA DURACION CREMA x 60 gr. ,88.74,VAIS,
 LIMA ACOLCHADA RECTA NEGRA FUREY 100/180 L 26 ,86.35,FUREY,
 JERINGA NEOJET PICO CATETER 60 cc SIN AGUJA x u ,62,NEOJET,
 JERINGA FUREY  60 cc SIN AGUJA x u ,62,FUREY,
 JERINGA BREMEN PICO CATETER 60 cc SIN AGUJA x u ,62,BREMEN,
 JERINGA BREMEN 60 cc S/A x u. PICO LISO ,62,BREMEN,
 CHAPOTEANDO CHUPETE MARIPOSA CLASICO 3 CELESTE ,56,CHAPOTEANDO,
 CHAPOTEANDO CHUPETE MARIPOSA CLASICO 2 CELESTE ,56,CHAPOTEANDO,
 MARY BOSQUES EMULSION CREMOSA CON EXTRACTO DE ALMENDRA x 20 gr. ,55.43,MARY BOSQUES,
 CATETER TEFLON NEOJET N.14 (TIPO ABOCAT) ,49,NEOJET,
 CATETER TEFLON NEOJET N.24 (TIPO ABOCAT) ,44,NEOJET,
 CATETER TEFLON NEOJET N.16 (TIPO ABOCAT) ,44,NEOJET,
 GUANTE AFELPADO BREMEN LIVIANO GRANDE ,40,BREMEN,
 CLAMP UMBILICAL EUROMIX ,33,EUROMIX,
 MEDIA NIÑO CORTA TALLE 3  LISA BLANCA ,30,TRINEO,
 AGUJA PERICRANEAL (TIPO BUTERFLY) EURO MIX N. 23 ,27,EUROMIX,
 JERINGA NEOJET  20 cc SIN AGUJA x u. ,23,NEOJET,
 JERINGA DARLING  20 cc SIN AGUJA x u ,23,,
 JERINGA BREMEN 20 cc S/A x u ,23,BREMEN,
 EXHIBIDOR LAPIZ NITRATO PLATA VERRUGOL ,1,VERRUGOL,
